,country,age,gender,marital_status,education_level,heard_of_mobile_money
1416,uganda,20.0,2,3,6,1
1417,uganda,21.0,2,3,4,1
1418,uganda,21.0,2,3,3,1
1419,uganda,22.0,2,1,4,1
1420,uganda,23.0,2,3,5,1
1421,uganda,20.0,2,2,3,1
1422,uganda,23.0,2,3,5,1
1423,uganda,19.0,2,3,5,1
1424,uganda,19.0,2,3,6,1
1425,uganda,21.0,2,3,3,1
1426,uganda,19.0,2,3,5,1
1427,uganda,22.0,1,1,2,1
1428,uganda,20.0,1,1,2,1
1429,uganda,24.0,1,1,5,1
1430,uganda,23.0,1,1,3,1
1431,uganda,20.0,1,5,4,1
1432,uganda,61.0,1,2,1,2
1433,uganda,28.0,2,3,2,1
1434,uganda,24.0,2,1,4,1
1435,uganda,60.0,2,3,2,1
1436,uganda,65.0,2,6,2,1
1437,uganda,76.0,1,3,6,1
1438,uganda,27.0,2,3,2,2
1439,uganda,58.0,2,6,2,1
1440,uganda,52.0,2,6,3,1
1441,uganda,55.0,2,2,1,2
1442,uganda,46.0,2,3,9,1
1443,uganda,51.0,2,1,2,1
1444,uganda,55.0,2,6,1,2
1445,uganda,54.0,2,3,1,1
1446,uganda,45.0,1,3,4,1
1447,uganda,60.0,1,3,4,1
1448,uganda,25.0,2,1,1,2
1449,uganda,26.0,2,3,1,2
1450,uganda,57.0,1,3,1,1
1451,uganda,56.0,1,2,2,1
1452,uganda,45.0,1,3,2,1
1453,uganda,50.0,1,3,4,1
1454,uganda,45.0,1,3,2,2
1455,uganda,60.0,1,3,10,1
1456,uganda,59.0,1,2,4,1
1457,uganda,64.0,1,3,3,1
1458,uganda,48.0,1,2,2,1
1459,uganda,22.0,1,1,4,2
1460,uganda,19.0,1,1,5,1
1461,uganda,68.0,2,5,2,1
1462,uganda,70.0,2,6,2,1
1463,uganda,85.0,2,6,2,1
1464,uganda,27.0,1,3,2,1
1465,uganda,35.0,1,3,4,1
1466,uganda,29.0,1,3,3,1
1467,uganda,28.0,1,3,2,1
1468,uganda,25.0,1,3,1,2
1469,uganda,34.0,1,3,3,1
1470,uganda,37.0,1,3,5,1
1471,uganda,33.0,1,2,3,1
1472,uganda,32.0,1,3,2,1
1473,uganda,40.0,1,3,3,1
1474,uganda,31.0,1,3,4,1
1475,uganda,28.0,1,3,2,1
1476,uganda,37.0,1,3,1,1
1477,uganda,28.0,1,3,2,1
1478,uganda,38.0,1,3,4,1
1479,uganda,28.0,1,3,2,1
1480,uganda,26.0,1,3,5,1
1481,uganda,31.0,1,3,5,1
1482,uganda,31.0,1,3,2,2
1483,uganda,36.0,2,2,1,1
1484,uganda,30.0,2,2,2,1
1485,uganda,40.0,2,6,1,1
1486,uganda,37.0,2,3,2,1
1487,uganda,41.0,2,3,3,1
1488,uganda,25.0,2,7,4,1
1489,uganda,40.0,2,3,1,1
1490,uganda,43.0,2,6,1,1
1491,uganda,32.0,2,6,2,1
1492,uganda,27.0,2,3,1,1
1493,uganda,38.0,2,3,2,1
1494,uganda,29.0,2,3,3,1
1495,uganda,38.0,2,3,1,1
1496,uganda,27.0,2,3,2,1
1497,uganda,35.0,2,5,3,1
1498,uganda,42.0,2,3,3,1
1499,uganda,30.0,2,3,9,1
1500,uganda,29.0,2,3,4,1
1501,uganda,40.0,2,6,1,1
1502,uganda,29.0,2,3,1,1
1503,uganda,16.0,2,1,1,2
1504,uganda,45.0,1,6,2,1
1505,uganda,49.0,1,3,2,1
1506,uganda,50.0,1,3,4,1
1507,uganda,45.0,1,3,14,1
1508,uganda,58.0,1,3,3,1
1509,uganda,49.0,1,3,2,1
1510,uganda,53.0,2,2,1,2
1511,uganda,51.0,1,3,2,1
1512,uganda,57.0,1,2,4,1
1513,uganda,48.0,1,3,2,1
1514,uganda,46.0,1,3,2,1
1515,uganda,52.0,1,2,4,1
1516,uganda,45.0,1,3,1,1
1517,uganda,50.0,1,3,4,1
1518,uganda,57.0,1,3,1,1
1519,uganda,45.0,1,3,2,1
1520,uganda,59.0,1,3,1,1
1521,uganda,56.0,1,6,2,1
1522,uganda,60.0,1,4,9,1
1523,uganda,81.0,2,6,1,1
1524,uganda,70.0,2,6,1,2
1525,uganda,47.0,1,3,3,1
1526,uganda,55.0,1,6,2,1
1527,uganda,60.0,1,3,2,1
1528,uganda,36.0,2,2,1,1
1529,uganda,35.0,2,3,4,1
1530,uganda,40.0,2,5,1,2
1531,uganda,42.0,2,2,2,1
1532,uganda,27.0,2,5,2,1
1533,uganda,38.0,2,3,2,1
1534,uganda,30.0,2,2,2,1
1535,uganda,39.0,2,3,1,2
1536,uganda,45.0,2,3,4,1
1537,uganda,42.0,1,3,3,1
1538,uganda,33.0,1,3,6,1
1539,uganda,31.0,1,3,4,1
1540,uganda,27.0,1,3,4,1
1541,uganda,33.0,1,3,2,1
1542,uganda,31.0,1,3,2,1
1543,uganda,28.0,1,1,4,1
1544,uganda,40.0,1,3,9,1
1545,uganda,27.0,1,3,2,1
1546,uganda,38.0,1,3,4,1
1547,uganda,30.0,1,2,3,1
1548,uganda,29.0,1,3,4,1
1549,uganda,43.0,1,2,3,1
1550,uganda,28.0,1,3,5,1
1551,uganda,30.0,1,3,1,2
1552,uganda,34.0,1,4,2,1
1553,uganda,28.0,1,3,2,1
1554,uganda,36.0,1,3,2,2
1555,uganda,27.0,1,3,2,1
1556,uganda,30.0,1,3,4,1
1557,uganda,29.0,1,3,9,1
1558,uganda,33.0,1,2,4,1
1559,uganda,34.0,1,3,2,1
1560,uganda,35.0,1,3,3,1
1561,uganda,43.0,1,3,1,1
1562,uganda,43.0,1,3,2,1
1563,uganda,28.0,1,3,5,1
1564,uganda,30.0,1,3,3,1
1565,uganda,38.0,1,3,2,1
1566,uganda,21.0,1,1,10,1
1567,uganda,24.0,1,7,4,1
1568,uganda,19.0,1,1,2,1
1569,uganda,24.0,1,1,10,1
1570,uganda,24.0,1,1,10,1
1571,uganda,24.0,1,1,6,2
1572,uganda,30.0,1,3,2,1
1573,uganda,40.0,1,3,4,1
1574,uganda,37.0,1,3,3,1
1575,uganda,37.0,1,3,3,1
1576,uganda,35.0,1,3,3,1
1577,uganda,40.0,1,7,2,1
1578,uganda,30.0,1,7,4,1
1579,uganda,32.0,1,3,9,1
1580,uganda,31.0,1,7,2,1
1581,uganda,28.0,1,2,6,1
1582,uganda,35.0,1,7,1,1
1583,uganda,31.0,1,3,2,1
1584,uganda,29.0,1,7,3,1
1585,uganda,32.0,1,3,4,1
1586,uganda,28.0,1,3,3,1
1587,uganda,27.0,1,3,5,1
1588,uganda,37.0,1,3,5,1
1589,uganda,37.0,1,3,6,1
1590,uganda,25.0,1,3,6,1
1591,uganda,32.0,1,3,2,1
1592,uganda,29.0,1,3,3,1
1593,uganda,32.0,1,2,2,1
1594,uganda,25.0,1,3,2,1
1595,uganda,43.0,1,3,2,1
1596,uganda,41.0,1,2,3,1
1597,uganda,37.0,1,7,2,1
1598,uganda,25.0,2,2,2,1
1599,uganda,30.0,2,3,2,1
1600,uganda,27.0,2,1,4,1
1601,uganda,35.0,2,5,1,1
1602,uganda,30.0,2,2,2,1
1603,uganda,27.0,2,2,1,1
1604,uganda,30.0,2,3,2,1
1605,uganda,32.0,2,3,1,1
1606,uganda,31.0,2,3,2,1
1607,uganda,34.0,2,3,4,1
1608,uganda,40.0,2,3,1,1
1609,uganda,43.0,2,5,2,1
1610,uganda,40.0,2,2,2,1
1611,uganda,31.0,2,3,4,1
1612,uganda,30.0,2,4,2,1
1613,uganda,37.0,2,6,2,1
1614,uganda,34.0,2,3,2,1
1615,uganda,27.0,2,3,3,1
1616,uganda,31.0,2,3,1,1
1617,uganda,31.0,2,2,2,1
1618,uganda,41.0,2,2,2,1
1619,uganda,30.0,2,3,1,1
1620,uganda,38.0,2,2,3,1
1621,uganda,42.0,2,3,2,1
1622,uganda,36.0,2,3,2,1
1623,uganda,27.0,2,1,2,1
1624,uganda,35.0,2,5,2,1
1625,uganda,38.0,2,3,3,1
1626,uganda,30.0,2,3,1,1
1627,uganda,36.0,2,5,2,1
1628,uganda,19.0,2,5,2,1
1629,uganda,21.0,2,1,2,1
1630,uganda,31.0,2,3,2,1
1631,uganda,27.0,2,3,2,1
1632,uganda,35.0,2,3,3,1
1633,uganda,24.0,2,7,2,1
1634,uganda,30.0,1,3,4,1
1635,uganda,31.0,1,7,2,1
1636,uganda,50.0,2,6,1,1
1637,uganda,50.0,2,6,2,1
1638,uganda,25.0,2,3,1,2
1639,uganda,78.0,2,5,5,1
1640,uganda,39.0,2,3,4,1
1641,uganda,17.0,1,1,2,1
1642,uganda,50.0,2,3,2,1
1643,uganda,58.0,2,3,2,2
1644,uganda,26.0,1,1,5,1
1645,uganda,30.0,2,3,4,1
1646,uganda,20.0,1,3,2,1
1647,uganda,21.0,1,3,2,1
1648,uganda,23.0,1,1,2,1
1649,uganda,22.0,1,7,2,1
1650,uganda,21.0,1,3,2,1
1651,uganda,50.0,2,3,2,1
1652,uganda,60.0,2,6,3,1
1653,uganda,47.0,2,3,2,2
1654,uganda,51.0,2,6,3,1
1655,uganda,49.0,2,3,2,1
1656,uganda,63.0,2,3,2,1
1657,uganda,47.0,2,3,4,1
1658,uganda,50.0,2,6,1,1
1659,uganda,47.0,2,5,3,1
1660,uganda,53.0,2,3,2,1
1661,uganda,51.0,2,3,1,1
1662,uganda,58.0,2,6,1,1
1663,uganda,50.0,2,5,6,1
1664,uganda,45.0,2,3,2,1
1665,uganda,51.0,2,6,1,1
1666,uganda,45.0,2,6,1,1
1667,uganda,57.0,2,6,2,1
1668,uganda,47.0,2,3,1,1
1669,uganda,60.0,2,5,1,1
1670,uganda,51.0,2,3,1,1
1671,uganda,62.0,2,2,1,1
1672,uganda,24.0,2,3,2,1
1673,uganda,19.0,2,1,2,1
1674,uganda,19.0,2,3,3,1
1675,uganda,23.0,2,3,3,1
1676,uganda,21.0,2,1,4,1
1677,uganda,23.0,2,7,4,1
1678,uganda,18.0,2,1,4,1
1679,uganda,24.0,2,3,4,1
1680,uganda,24.0,2,3,2,1
1681,uganda,20.0,2,3,2,1
1682,uganda,19.0,2,1,6,1
1683,uganda,22.0,2,3,5,1
1684,uganda,22.0,2,7,3,1
1685,uganda,19.0,2,1,2,1
1686,uganda,22.0,2,1,4,1
1687,uganda,23.0,2,7,3,1
1688,uganda,19.0,2,1,5,1
1689,uganda,18.0,2,1,4,1
1690,uganda,21.0,2,7,4,1
1691,uganda,16.0,2,1,3,1
1692,uganda,20.0,2,1,5,1
1693,uganda,27.0,2,7,1,1
1694,uganda,24.0,2,5,1,1
1695,uganda,28.0,2,7,4,1
1696,uganda,57.0,1,3,1,1
1697,uganda,56.0,1,3,1,1
1698,uganda,45.0,1,7,5,1
1699,uganda,52.0,1,3,4,1
1700,uganda,50.0,1,3,7,1
1701,uganda,54.0,1,7,2,1
1702,uganda,63.0,1,7,1,1
1703,uganda,72.0,2,2,2,1
1704,uganda,66.0,2,6,1,2
1705,uganda,49.0,2,6,2,1
1706,uganda,55.0,2,3,1,1
1707,uganda,51.0,2,4,1,1
1708,uganda,22.0,1,3,4,1
1709,uganda,43.0,1,3,6,1
1710,uganda,28.0,1,3,4,1
1711,uganda,18.0,2,3,3,1
1712,uganda,20.0,2,3,5,1
1713,uganda,38.0,1,7,1,1
1714,uganda,21.0,2,7,4,1
1715,uganda,30.0,2,3,2,1
1716,uganda,43.0,2,2,1,1
1717,uganda,50.0,2,3,1,1
1718,uganda,20.0,2,3,3,1
1719,uganda,29.0,2,4,5,1
1720,uganda,20.0,2,3,5,1
1721,uganda,25.0,2,3,2,2
1722,uganda,57.0,1,3,4,1
1723,uganda,50.0,1,3,2,1
1724,uganda,33.0,2,3,1,2
1725,uganda,27.0,1,3,3,1
1726,uganda,36.0,1,2,2,1
1727,uganda,34.0,1,3,3,1
1728,uganda,26.0,1,3,2,1
1729,uganda,42.0,1,3,2,1
1730,uganda,35.0,1,7,2,1
1731,uganda,38.0,1,3,2,1
1732,uganda,28.0,1,3,5,1
1733,uganda,27.0,1,7,1,1
1734,uganda,39.0,1,2,2,1
1735,uganda,32.0,1,1,2,1
1736,uganda,38.0,1,1,2,1
1737,uganda,30.0,1,3,4,1
1738,uganda,29.0,1,3,9,1
1739,uganda,42.0,1,3,3,1
1740,uganda,38.0,1,3,2,1
1741,uganda,43.0,1,7,3,1
1742,uganda,70.0,2,6,1,1
1743,uganda,65.0,2,6,1,1
1744,uganda,65.0,2,6,2,1
1745,uganda,34.0,2,3,2,1
1746,uganda,35.0,2,1,1,1
1747,uganda,37.0,2,7,4,1
1748,uganda,30.0,2,3,2,1
1749,uganda,43.0,2,3,4,1
1750,uganda,34.0,2,3,2,1
1751,uganda,40.0,2,3,1,1
1752,uganda,24.0,2,3,4,1
1753,uganda,20.0,2,3,4,1
1754,uganda,20.0,2,7,2,1
1755,uganda,24.0,2,7,3,1
1756,uganda,19.0,2,1,3,1
1757,uganda,19.0,2,7,4,1
1758,uganda,22.0,2,1,4,1
1759,uganda,24.0,2,2,4,1
1760,uganda,23.0,2,2,2,1
1761,uganda,22.0,2,3,3,1
1762,uganda,15.0,2,1,2,1
1763,uganda,20.0,2,3,3,1
1764,uganda,23.0,2,4,2,1
1765,uganda,22.0,2,2,4,1
1766,uganda,23.0,2,3,3,1
1767,uganda,19.0,2,3,2,1
1768,uganda,20.0,2,5,3,1
1769,uganda,21.0,2,3,3,1
1770,uganda,22.0,2,5,5,1
1771,uganda,20.0,2,5,2,1
1772,uganda,21.0,2,3,5,1
1773,uganda,20.0,2,3,1,1
1774,uganda,21.0,2,3,3,1
1775,uganda,22.0,2,3,2,1
1776,uganda,23.0,2,3,2,1
1777,uganda,28.0,2,2,3,1
1778,uganda,29.0,2,3,3,1
1779,uganda,27.0,2,2,2,1
1780,uganda,29.0,2,3,11,1
1781,uganda,75.0,1,6,1,1
1782,uganda,50.0,2,6,2,1
1783,uganda,52.0,2,6,3,1
1784,uganda,62.0,2,6,2,1
1785,uganda,74.0,1,3,2,1
1786,uganda,68.0,1,2,2,1
1787,uganda,30.0,1,3,2,2
1788,uganda,40.0,1,2,2,1
1789,uganda,40.0,1,3,3,1
1790,uganda,44.0,1,3,2,1
1791,uganda,43.0,1,3,2,1
1792,uganda,27.0,1,5,2,2
1793,uganda,40.0,1,3,4,1
1794,uganda,35.0,1,2,2,1
1795,uganda,38.0,1,3,2,1
1796,uganda,33.0,1,2,2,1
1797,uganda,42.0,1,3,2,1
1798,uganda,33.0,1,3,2,1
1799,uganda,41.0,1,3,14,1
1800,uganda,44.0,1,2,1,1
1801,uganda,49.0,2,6,3,1
1802,uganda,45.0,2,5,1,1
1803,uganda,30.0,2,3,4,1
1804,uganda,23.0,1,7,4,1
1805,uganda,38.0,1,5,4,1
1806,uganda,30.0,2,3,9,1
1807,uganda,30.0,2,3,3,1
1808,uganda,70.0,2,6,9,1
1809,uganda,27.0,2,3,4,1
1810,uganda,15.0,1,2,2,2
1811,uganda,18.0,1,1,1,2
1812,uganda,60.0,2,5,1,1
1813,uganda,55.0,2,6,2,1
1814,uganda,64.0,2,2,2,1
1815,uganda,53.0,2,5,2,1
1816,uganda,56.0,2,7,2,1
1817,uganda,53.0,2,5,3,1
1818,uganda,55.0,2,5,3,1
1819,uganda,52.0,2,6,1,1
1820,uganda,19.0,2,3,4,1
1821,uganda,24.0,2,3,2,1
1822,uganda,23.0,2,3,2,1
1823,uganda,23.0,2,3,2,1
1824,uganda,20.0,2,3,4,1
1825,uganda,19.0,2,1,5,1
1826,uganda,17.0,2,1,2,1
1827,uganda,60.0,1,2,5,1
1828,uganda,50.0,1,2,4,1
1829,uganda,54.0,1,3,1,1
1830,uganda,50.0,1,2,2,1
1831,uganda,50.0,1,3,4,1
1832,uganda,47.0,1,5,3,1
1833,uganda,46.0,1,2,4,1
1834,uganda,46.0,1,3,4,1
1835,uganda,53.0,1,3,4,1
1836,uganda,27.0,1,1,3,1
1837,uganda,30.0,1,3,2,1
1838,uganda,30.0,1,1,3,1
1839,uganda,33.0,1,1,11,1
1840,uganda,31.0,1,1,3,1
1841,uganda,19.0,2,1,2,1
1842,uganda,29.0,2,7,4,1
1843,uganda,27.0,2,1,4,1
1844,uganda,27.0,2,1,4,1
1845,uganda,42.0,2,6,4,1
1846,uganda,34.0,2,3,2,1
1847,uganda,30.0,2,3,5,1
1848,uganda,25.0,2,1,8,1
1849,uganda,28.0,2,7,4,1
1850,uganda,26.0,2,3,6,1
1851,uganda,36.0,2,4,4,1
1852,uganda,26.0,2,1,11,1
1853,uganda,25.0,2,1,4,1
1854,uganda,36.0,2,3,4,1
1855,uganda,36.0,1,3,3,1
1856,uganda,31.0,1,3,8,1
1857,uganda,28.0,1,2,5,1
1858,uganda,33.0,1,3,3,1
1859,uganda,32.0,1,3,3,1
1860,uganda,29.0,1,7,3,1
1861,uganda,28.0,1,7,3,1
1862,uganda,26.0,1,3,3,1
1863,uganda,32.0,1,3,4,1
1864,uganda,33.0,1,3,3,1
1865,uganda,29.0,1,2,4,1
1866,uganda,32.0,1,3,1,1
1867,uganda,38.0,1,2,5,1
1868,uganda,25.0,1,7,3,1
1869,uganda,28.0,1,3,3,1
1870,uganda,37.0,1,3,7,1
1871,uganda,31.0,1,1,5,1
1872,uganda,33.0,1,3,5,1
1873,uganda,35.0,1,3,8,1
1874,uganda,35.0,1,4,4,1
1875,uganda,25.0,1,3,3,1
1876,uganda,31.0,1,3,3,1
1877,uganda,26.0,1,3,3,1
1878,uganda,25.0,1,3,4,1
1879,uganda,34.0,1,3,5,1
1880,uganda,28.0,1,3,2,1
1881,uganda,23.0,2,3,2,1
1882,uganda,15.0,2,1,2,1
1883,uganda,15.0,2,1,2,1
1884,uganda,15.0,2,1,2,1
1885,uganda,21.0,2,3,2,1
1886,uganda,39.0,2,3,3,1
1887,uganda,42.0,2,3,2,1
1888,uganda,26.0,2,3,6,1
1889,uganda,29.0,2,4,5,1
1890,uganda,42.0,2,3,1,1
1891,uganda,38.0,2,3,1,1
1892,uganda,42.0,2,2,1,1
1893,uganda,42.0,2,3,3,1
1894,uganda,37.0,2,2,6,1
1895,uganda,52.0,2,3,2,1
1896,uganda,74.0,2,3,2,1
1897,uganda,75.0,2,3,1,2
1898,uganda,75.0,2,6,1,1
1899,uganda,19.0,2,1,4,1
1900,uganda,21.0,2,3,4,1
1901,uganda,19.0,2,1,5,1
1902,uganda,18.0,2,1,4,2
1903,uganda,20.0,2,3,5,1
1904,uganda,16.0,2,1,3,1
1905,uganda,25.0,1,7,2,1
1906,uganda,30.0,1,3,4,1
1907,uganda,54.0,2,3,3,1
1908,uganda,46.0,2,3,4,1
1909,uganda,59.0,2,2,6,1
1910,uganda,52.0,2,3,1,1
1911,uganda,76.0,1,3,2,1
1912,uganda,71.0,1,3,1,2
1913,uganda,21.0,2,3,2,1
1914,uganda,22.0,2,5,2,1
1915,uganda,21.0,2,3,2,1
1916,uganda,20.0,2,3,2,1
1917,uganda,20.0,2,3,2,1
1918,uganda,20.0,2,1,4,1
1919,uganda,55.0,2,3,1,1
1920,uganda,55.0,2,6,1,2
1921,uganda,55.0,2,3,3,1
1922,uganda,56.0,2,3,1,1
1923,uganda,45.0,2,4,1,1
1924,uganda,53.0,2,3,6,1
1925,uganda,59.0,2,3,4,1
1926,uganda,50.0,2,3,1,1
1927,uganda,61.0,2,3,2,1
1928,uganda,54.0,2,3,5,1
1929,uganda,32.0,2,3,2,1
1930,uganda,44.0,2,7,4,1
1931,uganda,41.0,2,3,4,1
1932,uganda,25.0,2,1,11,1
1933,uganda,28.0,2,1,3,1
1934,uganda,38.0,2,7,3,1
1935,uganda,41.0,2,3,3,1
1936,uganda,23.0,2,3,2,1
1937,uganda,21.0,2,1,4,1
1938,uganda,19.0,2,1,2,1
1939,uganda,18.0,2,3,4,1
1940,uganda,18.0,2,1,3,1
1941,uganda,20.0,2,1,2,1
1942,uganda,20.0,2,1,5,1
1943,uganda,15.0,2,1,2,1
1944,uganda,20.0,2,3,7,1
1945,uganda,18.0,2,2,2,1
1946,uganda,22.0,2,1,2,1
1947,uganda,18.0,2,1,4,1
1948,uganda,21.0,2,3,3,1
1949,uganda,18.0,2,3,2,1
1950,uganda,19.0,2,1,4,1
1951,uganda,18.0,2,1,4,1
1952,uganda,23.0,2,1,2,1
1953,uganda,20.0,2,1,3,1
1954,uganda,15.0,2,1,2,1
1955,uganda,16.0,2,1,3,2
1956,uganda,16.0,2,1,4,1
1957,uganda,15.0,2,1,2,1
1958,uganda,20.0,2,3,4,1
1959,uganda,16.0,2,1,2,1
1960,uganda,23.0,2,3,3,1
1961,uganda,16.0,2,1,2,1
1962,uganda,21.0,2,3,2,1
1963,uganda,25.0,2,7,4,1
1964,uganda,19.0,2,3,4,1
1965,uganda,63.0,1,3,2,2
1966,uganda,53.0,1,3,7,1
1967,uganda,47.0,1,3,3,1
1968,uganda,46.0,1,3,2,1
1969,uganda,48.0,1,5,2,2
1970,uganda,57.0,1,3,2,1
1971,uganda,35.0,2,3,10,1
1972,uganda,22.0,2,1,10,1
1973,uganda,21.0,2,7,6,1
1974,uganda,20.0,2,1,10,1
1975,uganda,19.0,2,1,5,1
1976,uganda,19.0,2,1,7,1
1977,uganda,24.0,2,1,4,1
1978,uganda,22.0,2,1,11,1
1979,uganda,19.0,2,1,4,1
1980,uganda,20.0,2,1,4,1
1981,uganda,44.0,1,3,4,1
1982,uganda,65.0,1,3,4,1
1983,uganda,73.0,1,3,1,2
1984,uganda,85.0,1,2,2,1
1985,uganda,67.0,1,3,1,2
1986,uganda,29.0,2,3,1,1
1987,uganda,38.0,2,3,1,1
1988,uganda,33.0,2,3,2,1
1989,uganda,43.0,2,3,2,1
1990,uganda,31.0,2,3,4,1
1991,uganda,40.0,2,3,2,1
1992,uganda,29.0,2,7,2,1
1993,uganda,37.0,2,3,1,1
1994,uganda,32.0,2,3,2,2
1995,uganda,26.0,2,3,3,1
1996,uganda,18.0,2,1,4,1
1997,uganda,49.0,1,3,4,1
1998,uganda,60.0,2,3,1,1
1999,uganda,28.0,2,3,7,1
2000,uganda,26.0,2,5,3,1
2001,uganda,31.0,2,7,1,1
2002,uganda,48.0,2,7,1,1
2003,uganda,16.0,2,1,4,1
2004,uganda,18.0,2,1,2,1
2005,uganda,35.0,2,2,2,1
2006,uganda,57.0,1,3,2,1
2007,uganda,52.0,1,3,4,1
2008,uganda,56.0,1,3,4,1
2009,uganda,46.0,1,3,2,1
2010,uganda,19.0,2,1,2,1
2011,uganda,25.0,2,5,4,1
2012,uganda,38.0,2,3,8,1
2013,uganda,25.0,2,4,1,1
2014,uganda,28.0,2,1,3,1
2015,uganda,26.0,2,1,4,1
2016,uganda,33.0,2,6,2,1
2017,uganda,48.0,2,2,2,2
2018,uganda,60.0,2,3,1,2
2019,uganda,54.0,2,3,3,2
2020,uganda,25.0,2,3,2,1
2021,uganda,40.0,2,3,2,1
2022,uganda,50.0,2,3,2,2
2023,uganda,20.0,2,3,2,1
2024,uganda,66.0,1,3,1,1
2025,uganda,21.0,2,3,2,1
2026,uganda,30.0,2,3,1,1
2027,uganda,26.0,2,2,2,1
2028,uganda,33.0,2,2,4,1
2029,uganda,32.0,2,3,2,1
2030,uganda,40.0,2,6,4,1
2031,uganda,35.0,2,5,2,1
2032,uganda,28.0,2,2,3,1
2033,uganda,18.0,2,1,3,2
2034,uganda,19.0,1,1,4,1
2035,uganda,23.0,2,3,2,1
2036,uganda,16.0,2,1,2,1
2037,uganda,18.0,2,1,2,1
2038,uganda,18.0,2,1,4,1
2039,uganda,18.0,2,3,4,1
2040,uganda,48.0,1,3,2,1
2041,uganda,50.0,1,3,4,1
2042,uganda,53.0,1,3,9,1
2043,uganda,58.0,1,7,4,1
2044,uganda,50.0,1,7,4,1
2045,uganda,50.0,1,3,2,1
2046,uganda,46.0,1,3,6,1
2047,uganda,48.0,1,3,9,1
2048,uganda,54.0,1,3,2,1
2049,uganda,57.0,1,2,2,1
2050,uganda,64.0,1,3,3,1
2051,uganda,56.0,1,3,5,1
2052,uganda,60.0,1,3,6,1
2053,uganda,55.0,1,2,4,1
2054,uganda,22.0,1,3,2,1
2055,uganda,26.0,1,3,3,1
2056,uganda,29.0,1,3,2,1
2057,uganda,29.0,1,7,2,1
2058,uganda,32.0,1,7,3,1
2059,uganda,29.0,1,3,4,1
2060,uganda,36.0,1,7,2,1
2061,uganda,29.0,1,7,2,1
2062,uganda,35.0,1,3,2,1
2063,uganda,30.0,1,7,4,1
2064,uganda,29.0,1,7,7,1
2065,uganda,27.0,1,3,2,1
2066,uganda,32.0,1,2,1,1
2067,uganda,42.0,1,3,11,1
2068,uganda,50.0,2,3,3,1
2069,uganda,48.0,2,2,1,1
2070,uganda,48.0,2,3,2,1
2071,uganda,48.0,2,6,2,1
2072,uganda,45.0,2,3,1,1
2073,uganda,59.0,2,6,2,1
2074,uganda,52.0,2,3,1,1
2075,uganda,80.0,1,7,2,1
2076,uganda,37.0,2,5,3,1
2077,uganda,27.0,2,3,3,1
2078,uganda,42.0,2,3,2,1
2079,uganda,30.0,2,3,3,1
2080,uganda,35.0,2,3,2,1
2081,uganda,29.0,2,3,2,1
2082,uganda,37.0,2,3,1,1
2083,uganda,36.0,2,5,2,1
2084,uganda,31.0,2,5,9,1
2085,uganda,30.0,2,3,4,1
2086,uganda,41.0,2,2,2,2
2087,uganda,44.0,2,7,3,2
2088,uganda,39.0,2,3,3,1
2089,uganda,33.0,2,7,6,1
2090,uganda,23.0,1,3,3,1
2091,uganda,22.0,1,7,3,1
2092,uganda,20.0,1,2,3,2
2093,uganda,21.0,1,1,10,1
2094,uganda,21.0,1,3,2,1
2095,uganda,56.0,1,3,3,1
2096,uganda,45.0,1,2,12,1
2097,uganda,25.0,2,3,4,1
2098,uganda,30.0,2,3,2,1
2099,uganda,39.0,2,3,1,1
2100,uganda,30.0,2,3,4,1
2101,uganda,31.0,2,3,2,1
2102,uganda,42.0,2,3,3,1
2103,uganda,31.0,2,2,2,1
2104,uganda,44.0,2,6,2,1
2105,uganda,35.0,2,3,2,1
2106,uganda,30.0,2,3,2,1
2107,uganda,40.0,2,3,2,1
2108,uganda,42.0,2,3,2,1
2109,uganda,34.0,2,3,2,1
2110,uganda,38.0,2,3,3,1
2111,uganda,30.0,2,3,11,1
2112,uganda,32.0,2,2,2,1
2113,uganda,32.0,2,3,2,1
2114,uganda,42.0,2,2,1,1
2115,uganda,35.0,2,2,1,1
2116,uganda,25.0,2,1,6,1
2117,uganda,40.0,2,3,2,1
2118,uganda,45.0,1,3,4,1
2119,uganda,45.0,1,3,2,1
2120,uganda,58.0,1,3,4,1
2121,uganda,47.0,1,3,7,1
2122,uganda,64.0,1,2,1,1
2123,uganda,48.0,1,2,1,1
2124,uganda,52.0,1,3,5,1
2125,uganda,57.0,1,2,2,1
2126,uganda,49.0,1,3,3,1
2127,uganda,55.0,1,3,3,1
2128,uganda,38.0,2,2,1,1
2129,uganda,42.0,2,3,2,1
2130,uganda,30.0,2,7,2,1
2131,uganda,42.0,2,3,2,1
2132,uganda,36.0,2,6,2,1
2133,uganda,40.0,2,2,1,2
2134,uganda,35.0,2,3,2,1
2135,uganda,36.0,2,3,2,1
2136,uganda,27.0,2,2,5,1
2137,uganda,37.0,2,1,2,1
2138,uganda,39.0,2,3,2,1
2139,uganda,43.0,2,3,3,1
2140,uganda,35.0,2,3,2,1
2141,uganda,43.0,2,3,2,1
2142,uganda,46.0,1,2,1,1
2143,uganda,53.0,2,5,1,1
2144,uganda,18.0,1,1,2,1
2145,uganda,30.0,2,2,2,1
2146,uganda,15.0,1,1,1,1
2147,uganda,46.0,1,6,6,1
2148,uganda,49.0,1,3,11,1
2149,uganda,41.0,1,3,3,1
2150,uganda,40.0,1,5,5,1
