,country,age,gender,marital_status,education_level,funnel|exposure,funnel|enrollment,funnel|usage_basic,funnel|usage_sophisticated,funnel|usage,funnel|recent,funnel|longevity,funnel|frequent,funnel|retention
1527,uganda,60.0,1,3,2,True,False,False,False,False,False,False,False,False
1528,uganda,36.0,2,2,1,True,False,False,False,False,False,False,False,False
1529,uganda,35.0,2,3,4,True,False,False,False,False,False,False,False,False
1530,uganda,40.0,2,5,1,False,False,False,False,False,False,False,False,False
1531,uganda,42.0,2,2,2,True,False,False,False,False,False,False,False,False
1532,uganda,27.0,2,5,2,True,True,True,True,True,True,True,False,False
1533,uganda,38.0,2,3,2,True,True,True,False,True,True,True,False,False
1534,uganda,30.0,2,2,2,True,False,False,False,False,False,False,False,False
1535,uganda,39.0,2,3,1,False,False,False,False,False,False,False,False,False
1536,uganda,45.0,2,3,4,True,True,True,False,True,True,False,False,False
1537,uganda,42.0,1,3,3,True,False,False,False,False,False,False,False,False
1538,uganda,33.0,1,3,6,True,True,True,False,True,True,True,True,True
1539,uganda,31.0,1,3,4,True,True,True,True,True,False,True,False,False
1540,uganda,27.0,1,3,4,True,False,False,False,False,False,False,False,False
1541,uganda,33.0,1,3,2,True,True,True,False,True,True,True,False,False
1542,uganda,31.0,1,3,2,True,False,False,False,False,False,False,False,False
1543,uganda,28.0,1,1,4,True,True,True,False,True,True,True,True,True
1544,uganda,40.0,1,3,9,True,True,True,False,True,True,True,True,True
1545,uganda,27.0,1,3,2,True,False,False,False,False,False,False,False,False
1546,uganda,38.0,1,3,4,True,True,True,False,True,False,True,False,False
1547,uganda,30.0,1,2,3,True,False,False,False,False,False,False,False,False
1548,uganda,29.0,1,3,4,True,True,True,False,True,True,True,True,True
1549,uganda,43.0,1,2,3,True,False,False,False,False,False,False,False,False
1550,uganda,28.0,1,3,5,True,True,True,False,True,True,False,True,False
1551,uganda,30.0,1,3,1,False,False,False,False,False,False,False,False,False
1552,uganda,34.0,1,4,2,True,True,True,False,True,True,True,False,False
1553,uganda,28.0,1,3,2,True,True,True,False,True,False,True,True,False
1554,uganda,36.0,1,3,2,False,False,False,False,False,False,False,False,False
1555,uganda,27.0,1,3,2,True,True,True,False,True,True,True,False,False
1556,uganda,30.0,1,3,4,True,True,True,True,True,True,True,True,True
1557,uganda,29.0,1,3,9,True,True,True,False,True,True,True,True,True
1558,uganda,33.0,1,2,4,True,False,False,False,False,False,False,False,False
1559,uganda,34.0,1,3,2,True,True,True,False,True,True,True,True,True
1560,uganda,35.0,1,3,3,True,True,True,False,True,True,True,True,True
1561,uganda,43.0,1,3,1,True,True,True,False,True,True,True,True,True
1562,uganda,43.0,1,3,2,True,False,False,False,False,False,False,False,False
1563,uganda,28.0,1,3,5,True,True,True,False,True,True,True,True,True
1564,uganda,30.0,1,3,3,True,True,True,False,True,True,False,True,False
1565,uganda,38.0,1,3,2,True,True,True,False,True,True,True,True,True
1566,uganda,21.0,1,1,10,True,True,True,False,True,True,True,True,True
1567,uganda,24.0,1,7,4,True,True,True,False,True,True,False,True,False
1568,uganda,19.0,1,1,2,True,False,False,False,False,False,False,False,False
1569,uganda,24.0,1,1,10,True,True,True,False,True,True,True,True,True
1570,uganda,24.0,1,1,10,True,True,True,False,True,True,True,True,True
1571,uganda,24.0,1,1,6,False,True,True,True,True,True,True,True,True
1572,uganda,30.0,1,3,2,True,True,True,False,True,True,False,True,False
1573,uganda,40.0,1,3,4,True,True,False,False,False,False,False,False,False
1574,uganda,37.0,1,3,3,True,False,False,False,False,False,False,False,False
1575,uganda,37.0,1,3,3,True,False,False,False,False,False,False,False,False
1576,uganda,35.0,1,3,3,True,False,False,False,False,False,False,False,False
1577,uganda,40.0,1,7,2,True,False,False,False,False,False,False,False,False
1578,uganda,30.0,1,7,4,True,False,False,False,False,False,False,False,False
1579,uganda,32.0,1,3,9,True,True,True,False,True,True,True,True,True
1580,uganda,31.0,1,7,2,True,True,True,False,True,False,True,True,False
1581,uganda,28.0,1,2,6,True,True,True,False,True,True,True,True,True
1582,uganda,35.0,1,7,1,True,False,False,False,False,False,False,False,False
1583,uganda,31.0,1,3,2,True,False,False,False,False,False,False,False,False
1584,uganda,29.0,1,7,3,True,False,False,False,False,False,False,False,False
1585,uganda,32.0,1,3,4,True,True,True,False,True,True,False,False,False
1586,uganda,28.0,1,3,3,True,True,True,False,True,True,True,True,True
1587,uganda,27.0,1,3,5,True,True,True,False,True,True,True,True,True
1588,uganda,37.0,1,3,5,True,True,True,False,True,True,True,True,True
1589,uganda,37.0,1,3,6,True,True,True,False,True,True,True,True,True
1590,uganda,25.0,1,3,6,True,False,False,False,False,False,False,False,False
1591,uganda,32.0,1,3,2,True,True,True,False,True,False,False,True,False
1592,uganda,29.0,1,3,3,True,False,False,False,False,False,False,False,False
1593,uganda,32.0,1,2,2,True,False,False,False,False,False,False,False,False
1594,uganda,25.0,1,3,2,True,False,False,False,False,False,False,False,False
1595,uganda,43.0,1,3,2,True,False,False,False,False,False,False,False,False
1596,uganda,41.0,1,2,3,True,True,True,False,True,False,True,True,False
1597,uganda,37.0,1,7,2,True,False,False,False,False,False,False,False,False
1598,uganda,25.0,2,2,2,True,False,False,False,False,False,False,False,False
1599,uganda,30.0,2,3,2,True,False,False,False,False,False,False,False,False
1600,uganda,27.0,2,1,4,True,True,True,False,True,True,False,True,False
1601,uganda,35.0,2,5,1,True,False,False,False,False,False,False,False,False
1602,uganda,30.0,2,2,2,True,False,False,False,False,False,False,False,False
1603,uganda,27.0,2,2,1,True,False,False,False,False,False,False,False,False
1604,uganda,30.0,2,3,2,True,False,False,False,False,False,False,False,False
1605,uganda,32.0,2,3,1,True,False,False,False,False,False,False,False,False
1606,uganda,31.0,2,3,2,True,False,False,False,False,False,False,False,False
1607,uganda,34.0,2,3,4,True,True,True,False,True,True,False,False,False
1608,uganda,40.0,2,3,1,True,False,False,False,False,False,False,False,False
1609,uganda,43.0,2,5,2,True,True,True,False,True,True,True,False,False
1610,uganda,40.0,2,2,2,True,False,False,False,False,False,False,False,False
1611,uganda,31.0,2,3,4,True,False,False,False,False,False,False,False,False
1612,uganda,30.0,2,4,2,True,False,False,False,False,False,False,False,False
1613,uganda,37.0,2,6,2,True,False,False,False,False,False,False,False,False
1614,uganda,34.0,2,3,2,True,False,False,False,False,False,False,False,False
1615,uganda,27.0,2,3,3,True,False,False,False,False,False,False,False,False
1616,uganda,31.0,2,3,1,True,False,False,False,False,False,False,False,False
1617,uganda,31.0,2,2,2,True,False,False,False,False,False,False,False,False
1618,uganda,41.0,2,2,2,True,False,False,False,False,False,False,False,False
1619,uganda,30.0,2,3,1,True,False,False,False,False,False,False,False,False
1620,uganda,38.0,2,2,3,True,False,False,False,False,False,False,False,False
1621,uganda,42.0,2,3,2,True,False,False,False,False,False,False,False,False
1622,uganda,36.0,2,3,2,True,False,False,False,False,False,False,False,False
1623,uganda,27.0,2,1,2,True,True,True,False,True,True,True,True,True
1624,uganda,35.0,2,5,2,True,False,False,False,False,False,False,False,False
1625,uganda,38.0,2,3,3,True,False,False,False,False,False,False,False,False
1626,uganda,30.0,2,3,1,True,False,False,False,False,False,False,False,False
1627,uganda,36.0,2,5,2,True,False,False,False,False,False,False,False,False
1628,uganda,19.0,2,5,2,True,False,False,False,False,False,False,False,False
1629,uganda,21.0,2,1,2,True,True,True,True,True,True,True,True,True
1630,uganda,31.0,2,3,2,True,True,True,False,True,True,False,False,False
1631,uganda,27.0,2,3,2,True,True,True,False,True,True,True,True,True
1632,uganda,35.0,2,3,3,True,True,True,False,True,True,False,True,False
1633,uganda,24.0,2,7,2,True,True,True,False,True,False,False,False,False
1634,uganda,30.0,1,3,4,True,True,True,True,True,True,True,True,True
1635,uganda,31.0,1,7,2,True,False,False,False,False,False,False,False,False
1636,uganda,50.0,2,6,1,True,False,False,False,False,False,False,False,False
1637,uganda,50.0,2,6,2,True,False,False,False,False,False,False,False,False
1638,uganda,25.0,2,3,1,False,False,False,False,False,False,False,False,False
1639,uganda,78.0,2,5,5,True,False,False,False,False,False,False,False,False
1640,uganda,39.0,2,3,4,True,True,True,False,True,True,False,True,False
1641,uganda,17.0,1,1,2,True,False,False,False,False,False,False,False,False
1642,uganda,50.0,2,3,2,True,True,True,False,True,True,True,True,True
1643,uganda,58.0,2,3,2,False,False,False,False,False,False,False,False,False
1644,uganda,26.0,1,1,5,True,True,True,True,True,True,True,True,True
1645,uganda,30.0,2,3,4,True,False,False,False,False,False,False,False,False
1646,uganda,20.0,1,3,2,True,True,True,False,True,True,False,True,False
1647,uganda,21.0,1,3,2,True,True,False,False,False,False,False,False,False
1648,uganda,23.0,1,1,2,True,False,False,False,False,False,False,False,False
1649,uganda,22.0,1,7,2,True,False,False,False,False,False,False,False,False
1650,uganda,21.0,1,3,2,True,False,False,False,False,False,False,False,False
1651,uganda,50.0,2,3,2,True,True,True,False,True,True,False,False,False
1652,uganda,60.0,2,6,3,True,False,False,False,False,False,False,False,False
1653,uganda,47.0,2,3,2,False,False,False,False,False,False,False,False,False
1654,uganda,51.0,2,6,3,True,False,False,False,False,False,False,False,False
1655,uganda,49.0,2,3,2,True,False,False,False,False,False,False,False,False
1656,uganda,63.0,2,3,2,True,False,False,False,False,False,False,False,False
1657,uganda,47.0,2,3,4,True,True,True,False,True,True,True,True,True
1658,uganda,50.0,2,6,1,True,True,True,False,True,False,True,True,False
1659,uganda,47.0,2,5,3,True,False,False,False,False,False,False,False,False
1660,uganda,53.0,2,3,2,True,False,False,False,False,False,False,False,False
1661,uganda,51.0,2,3,1,True,False,False,False,False,False,False,False,False
1662,uganda,58.0,2,6,1,True,False,False,False,False,False,False,False,False
1663,uganda,50.0,2,5,6,True,False,False,False,False,False,False,False,False
1664,uganda,45.0,2,3,2,True,False,False,False,False,False,False,False,False
1665,uganda,51.0,2,6,1,True,False,False,False,False,False,False,False,False
1666,uganda,45.0,2,6,1,True,False,False,False,False,False,False,False,False
1667,uganda,57.0,2,6,2,True,False,False,False,False,False,False,False,False
1668,uganda,47.0,2,3,1,True,False,False,False,False,False,False,False,False
1669,uganda,60.0,2,5,1,True,True,True,True,True,True,False,False,False
1670,uganda,51.0,2,3,1,True,False,False,False,False,False,False,False,False
1671,uganda,62.0,2,2,1,True,False,False,False,False,False,False,False,False
1672,uganda,24.0,2,3,2,True,False,False,False,False,False,False,False,False
1673,uganda,19.0,2,1,2,True,True,False,False,False,True,False,False,False
1674,uganda,19.0,2,3,3,True,False,False,False,False,False,False,False,False
1675,uganda,23.0,2,3,3,True,False,False,False,False,False,False,False,False
1676,uganda,21.0,2,1,4,True,True,True,False,True,True,False,True,False
1677,uganda,23.0,2,7,4,True,True,True,False,True,True,True,False,False
1678,uganda,18.0,2,1,4,True,True,True,True,True,True,False,True,False
1679,uganda,24.0,2,3,4,True,True,True,False,True,True,False,True,False
1680,uganda,24.0,2,3,2,True,False,False,False,False,False,False,False,False
1681,uganda,20.0,2,3,2,True,False,False,False,False,False,False,False,False
1682,uganda,19.0,2,1,6,True,True,True,False,True,True,False,True,False
1683,uganda,22.0,2,3,5,True,True,True,False,True,True,False,True,False
1684,uganda,22.0,2,7,3,True,True,True,False,True,True,False,True,False
1685,uganda,19.0,2,1,2,True,True,True,False,True,True,False,False,False
1686,uganda,22.0,2,1,4,True,True,True,False,True,True,False,True,False
1687,uganda,23.0,2,7,3,True,True,True,False,True,True,False,True,False
1688,uganda,19.0,2,1,5,True,True,True,False,True,False,False,True,False
1689,uganda,18.0,2,1,4,True,False,False,False,False,False,False,False,False
1690,uganda,21.0,2,7,4,True,True,True,False,True,True,False,True,False
1691,uganda,16.0,2,1,3,True,False,False,False,False,False,False,False,False
1692,uganda,20.0,2,1,5,True,True,True,False,True,True,False,True,False
1693,uganda,27.0,2,7,1,True,False,False,False,False,False,False,False,False
1694,uganda,24.0,2,5,1,True,True,True,False,True,True,True,True,True
1695,uganda,28.0,2,7,4,True,True,True,True,True,True,True,True,True
1696,uganda,57.0,1,3,1,True,False,False,False,False,False,False,False,False
1697,uganda,56.0,1,3,1,True,False,False,False,False,False,False,False,False
1698,uganda,45.0,1,7,5,True,True,True,True,True,True,True,True,True
1699,uganda,52.0,1,3,4,True,True,True,True,True,True,True,True,True
1700,uganda,50.0,1,3,7,True,True,True,False,True,True,True,True,True
1701,uganda,54.0,1,7,2,True,False,False,False,False,False,False,False,False
1702,uganda,63.0,1,7,1,True,True,True,False,True,True,False,True,False
1703,uganda,72.0,2,2,2,True,True,True,False,True,True,False,False,False
1704,uganda,66.0,2,6,1,False,False,False,False,False,False,False,False,False
1705,uganda,49.0,2,6,2,True,False,False,False,False,False,False,False,False
1706,uganda,55.0,2,3,1,True,False,False,False,False,False,False,False,False
1707,uganda,51.0,2,4,1,True,False,False,False,False,False,False,False,False
1708,uganda,22.0,1,3,4,True,False,False,False,False,False,False,False,False
1709,uganda,43.0,1,3,6,True,True,True,True,True,True,True,True,True
1710,uganda,28.0,1,3,4,True,False,False,False,False,False,False,False,False
1711,uganda,18.0,2,3,3,True,False,False,False,False,False,False,False,False
1712,uganda,20.0,2,3,5,True,True,True,False,True,True,False,False,False
1713,uganda,38.0,1,7,1,True,True,True,True,True,True,True,False,False
1714,uganda,21.0,2,7,4,True,False,False,False,False,False,False,False,False
1715,uganda,30.0,2,3,2,True,False,False,False,False,False,False,False,False
1716,uganda,43.0,2,2,1,True,False,False,False,False,False,False,False,False
1717,uganda,50.0,2,3,1,True,False,False,False,False,False,False,False,False
1718,uganda,20.0,2,3,3,True,False,False,False,False,False,False,False,False
1719,uganda,29.0,2,4,5,True,False,False,False,False,False,False,False,False
1720,uganda,20.0,2,3,5,True,True,True,True,True,True,False,False,False
1721,uganda,25.0,2,3,2,False,False,False,False,False,False,False,False,False
1722,uganda,57.0,1,3,4,True,True,True,False,True,True,False,True,False
1723,uganda,50.0,1,3,2,True,False,False,False,False,False,False,False,False
1724,uganda,33.0,2,3,1,False,False,False,False,False,False,False,False,False
1725,uganda,27.0,1,3,3,True,True,True,True,True,True,True,True,True
1726,uganda,36.0,1,2,2,True,True,True,False,True,True,False,True,False
1727,uganda,34.0,1,3,3,True,True,False,False,False,False,False,False,False
1728,uganda,26.0,1,3,2,True,True,False,False,False,False,False,False,False
1729,uganda,42.0,1,3,2,True,True,True,False,True,True,True,True,True
1730,uganda,35.0,1,7,2,True,True,True,True,True,False,True,False,False
1731,uganda,38.0,1,3,2,True,False,False,False,False,False,False,False,False
1732,uganda,28.0,1,3,5,True,True,True,False,True,True,True,True,True
1733,uganda,27.0,1,7,1,True,False,False,False,False,False,False,False,False
1734,uganda,39.0,1,2,2,True,True,True,False,True,False,True,False,False
1735,uganda,32.0,1,1,2,True,False,False,False,False,False,False,False,False
1736,uganda,38.0,1,1,2,True,False,False,False,False,False,False,False,False
1737,uganda,30.0,1,3,4,True,True,True,True,True,False,True,False,False
1738,uganda,29.0,1,3,9,True,True,True,False,True,True,True,True,True
1739,uganda,42.0,1,3,3,True,True,True,True,True,True,True,True,True
1740,uganda,38.0,1,3,2,True,True,True,False,True,True,True,False,False
1741,uganda,43.0,1,7,3,True,False,False,False,False,False,False,False,False
1742,uganda,70.0,2,6,1,True,True,True,False,True,True,True,True,True
1743,uganda,65.0,2,6,1,True,True,True,True,True,True,False,True,False
1744,uganda,65.0,2,6,2,True,True,True,False,True,True,True,False,False
1745,uganda,34.0,2,3,2,True,False,False,False,False,False,False,False,False
1746,uganda,35.0,2,1,1,True,True,True,False,True,True,True,False,False
1747,uganda,37.0,2,7,4,True,False,False,False,False,False,False,False,False
1748,uganda,30.0,2,3,2,True,False,False,False,False,False,False,False,False
1749,uganda,43.0,2,3,4,True,True,True,True,True,True,True,True,True
1750,uganda,34.0,2,3,2,True,True,True,True,True,True,True,True,True
1751,uganda,40.0,2,3,1,True,False,False,False,False,False,False,False,False
1752,uganda,24.0,2,3,4,True,True,True,True,True,True,True,False,False
1753,uganda,20.0,2,3,4,True,True,True,False,True,True,True,True,True
1754,uganda,20.0,2,7,2,True,False,False,False,False,False,False,False,False
1755,uganda,24.0,2,7,3,True,False,False,False,False,False,False,False,False
1756,uganda,19.0,2,1,3,True,False,False,False,False,False,False,False,False
1757,uganda,19.0,2,7,4,True,False,False,False,False,False,False,False,False
1758,uganda,22.0,2,1,4,True,True,True,False,True,True,True,True,True
1759,uganda,24.0,2,2,4,True,True,True,True,True,False,False,True,False
1760,uganda,23.0,2,2,2,True,False,False,False,False,False,False,False,False
1761,uganda,22.0,2,3,3,True,True,True,False,True,True,True,True,True
1762,uganda,15.0,2,1,2,True,False,False,False,False,False,False,False,False
1763,uganda,20.0,2,3,3,True,True,True,True,True,True,False,True,False
1764,uganda,23.0,2,4,2,True,True,True,False,True,False,True,False,False
1765,uganda,22.0,2,2,4,True,False,False,False,False,False,False,False,False
1766,uganda,23.0,2,3,3,True,True,True,False,True,True,False,True,False
1767,uganda,19.0,2,3,2,True,False,False,False,False,False,False,False,False
1768,uganda,20.0,2,5,3,True,False,False,False,False,False,False,False,False
1769,uganda,21.0,2,3,3,True,True,True,True,True,True,True,True,True
1770,uganda,22.0,2,5,5,True,True,True,False,True,True,True,True,True
1771,uganda,20.0,2,5,2,True,False,False,False,False,False,False,False,False
1772,uganda,21.0,2,3,5,True,False,False,False,False,False,False,False,False
1773,uganda,20.0,2,3,1,True,False,False,False,False,False,False,False,False
1774,uganda,21.0,2,3,3,True,False,False,False,False,False,False,False,False
1775,uganda,22.0,2,3,2,True,False,False,False,False,False,False,False,False
1776,uganda,23.0,2,3,2,True,False,False,False,False,False,False,False,False
1777,uganda,28.0,2,2,3,True,False,False,False,False,False,False,False,False
1778,uganda,29.0,2,3,3,True,True,True,False,True,True,True,True,True
1779,uganda,27.0,2,2,2,True,True,True,False,True,True,True,True,True
1780,uganda,29.0,2,3,11,True,True,True,False,True,True,True,True,True
1781,uganda,75.0,1,6,1,True,False,False,False,False,False,False,False,False
1782,uganda,50.0,2,6,2,True,True,True,False,True,True,False,True,False
1783,uganda,52.0,2,6,3,True,True,True,False,True,True,True,True,True
1784,uganda,62.0,2,6,2,True,True,True,False,True,False,True,False,False
1785,uganda,74.0,1,3,2,True,True,True,False,True,True,True,True,True
1786,uganda,68.0,1,2,2,True,True,True,False,True,True,False,True,False
1787,uganda,30.0,1,3,2,False,False,False,False,False,False,False,False,False
1788,uganda,40.0,1,2,2,True,False,False,False,False,False,False,False,False
1789,uganda,40.0,1,3,3,True,False,False,False,False,False,False,False,False
1790,uganda,44.0,1,3,2,True,True,True,False,True,True,True,False,False
1791,uganda,43.0,1,3,2,True,False,False,False,False,False,False,False,False
1792,uganda,27.0,1,5,2,False,False,False,False,False,False,False,False,False
1793,uganda,40.0,1,3,4,True,False,False,False,False,False,False,False,False
1794,uganda,35.0,1,2,2,True,True,True,False,True,True,True,True,True
1795,uganda,38.0,1,3,2,True,False,False,False,False,False,False,False,False
1796,uganda,33.0,1,2,2,True,True,True,False,True,True,True,True,True
1797,uganda,42.0,1,3,2,True,False,False,False,False,False,False,False,False
1798,uganda,33.0,1,3,2,True,True,True,False,True,False,True,False,False
1799,uganda,41.0,1,3,14,True,False,False,False,False,False,False,False,False
1800,uganda,44.0,1,2,1,True,False,False,False,False,False,False,False,False
1801,uganda,49.0,2,6,3,True,True,True,False,True,True,False,True,False
1802,uganda,45.0,2,5,1,True,True,True,False,True,True,True,True,True
1803,uganda,30.0,2,3,4,True,True,True,False,True,True,True,True,True
1804,uganda,23.0,1,7,4,True,True,True,False,True,True,True,True,True
1805,uganda,38.0,1,5,4,True,False,False,False,False,False,False,False,False
1806,uganda,30.0,2,3,9,True,True,True,False,True,True,True,True,True
1807,uganda,30.0,2,3,3,True,True,True,False,True,True,True,True,True
1808,uganda,70.0,2,6,9,True,True,True,False,True,True,True,False,False
1809,uganda,27.0,2,3,4,True,True,True,False,True,True,True,True,True
1810,uganda,15.0,1,2,2,False,False,False,False,False,False,False,False,False
1811,uganda,18.0,1,1,1,False,False,False,False,False,False,False,False,False
1812,uganda,60.0,2,5,1,True,True,True,False,True,True,True,True,True
1813,uganda,55.0,2,6,2,True,True,True,False,True,True,True,True,True
1814,uganda,64.0,2,2,2,True,True,True,False,True,False,True,False,False
1815,uganda,53.0,2,5,2,True,True,True,False,True,True,False,True,False
1816,uganda,56.0,2,7,2,True,True,True,False,True,True,True,True,True
1817,uganda,53.0,2,5,3,True,True,True,False,True,True,True,False,False
1818,uganda,55.0,2,5,3,True,False,False,False,False,False,False,False,False
1819,uganda,52.0,2,6,1,True,False,False,False,False,False,False,False,False
1820,uganda,19.0,2,3,4,True,True,True,False,True,True,True,True,True
1821,uganda,24.0,2,3,2,True,False,False,False,False,False,False,False,False
1822,uganda,23.0,2,3,2,True,False,False,False,False,False,False,False,False
1823,uganda,23.0,2,3,2,True,False,False,False,False,False,False,False,False
1824,uganda,20.0,2,3,4,True,False,False,False,False,False,False,False,False
1825,uganda,19.0,2,1,5,True,True,True,False,True,True,True,True,True
1826,uganda,17.0,2,1,2,True,False,False,False,False,False,False,False,False
1827,uganda,60.0,1,2,5,True,False,False,False,False,False,False,False,False
1828,uganda,50.0,1,2,4,True,True,True,True,True,True,False,False,False
1829,uganda,54.0,1,3,1,True,False,False,False,False,False,False,False,False
1830,uganda,50.0,1,2,2,True,False,False,False,False,False,False,False,False
1831,uganda,50.0,1,3,4,True,True,False,False,False,False,False,False,False
1832,uganda,47.0,1,5,3,True,False,False,False,False,False,False,False,False
1833,uganda,46.0,1,2,4,True,True,True,True,True,True,False,False,False
1834,uganda,46.0,1,3,4,True,False,False,False,False,False,False,False,False
1835,uganda,53.0,1,3,4,True,True,False,False,False,True,False,False,False
1836,uganda,27.0,1,1,3,True,True,True,False,True,True,True,True,True
1837,uganda,30.0,1,3,2,True,False,False,False,False,False,False,False,False
1838,uganda,30.0,1,1,3,True,True,True,True,True,True,True,True,True
1839,uganda,33.0,1,1,11,True,True,True,False,True,True,True,True,True
1840,uganda,31.0,1,1,3,True,True,True,False,True,True,True,True,True
1841,uganda,19.0,2,1,2,True,True,True,False,True,True,False,True,False
1842,uganda,29.0,2,7,4,True,False,False,False,False,False,False,False,False
1843,uganda,27.0,2,1,4,True,True,True,False,True,True,False,True,False
1844,uganda,27.0,2,1,4,True,True,True,False,True,True,False,False,False
1845,uganda,42.0,2,6,4,True,True,True,True,True,True,False,False,False
1846,uganda,34.0,2,3,2,True,True,True,False,True,True,True,True,True
1847,uganda,30.0,2,3,5,True,False,False,False,False,False,False,False,False
1848,uganda,25.0,2,1,8,True,True,True,False,True,True,True,True,True
1849,uganda,28.0,2,7,4,True,False,False,False,False,False,False,False,False
1850,uganda,26.0,2,3,6,True,True,True,False,True,True,True,True,True
1851,uganda,36.0,2,4,4,True,True,True,False,True,True,False,True,False
1852,uganda,26.0,2,1,11,True,True,True,True,True,True,True,True,True
1853,uganda,25.0,2,1,4,True,True,True,False,True,True,False,True,False
1854,uganda,36.0,2,3,4,True,True,True,False,True,True,True,True,True
1855,uganda,36.0,1,3,3,True,False,False,False,False,False,False,False,False
1856,uganda,31.0,1,3,8,True,False,False,False,False,False,False,False,False
1857,uganda,28.0,1,2,5,True,True,True,False,True,False,False,False,False
1858,uganda,33.0,1,3,3,True,False,False,False,False,False,False,False,False
1859,uganda,32.0,1,3,3,True,True,True,False,True,True,True,False,False
1860,uganda,29.0,1,7,3,True,True,True,False,True,False,False,True,False
1861,uganda,28.0,1,7,3,True,False,False,False,False,False,False,False,False
1862,uganda,26.0,1,3,3,True,True,True,True,True,True,False,True,False
1863,uganda,32.0,1,3,4,True,True,True,False,True,False,True,False,False
1864,uganda,33.0,1,3,3,True,False,False,False,False,False,False,False,False
1865,uganda,29.0,1,2,4,True,True,True,True,True,True,True,True,True
1866,uganda,32.0,1,3,1,True,False,False,False,False,False,False,False,False
1867,uganda,38.0,1,2,5,True,False,False,False,False,False,False,False,False
1868,uganda,25.0,1,7,3,True,False,False,False,False,False,False,False,False
1869,uganda,28.0,1,3,3,True,False,False,False,False,False,False,False,False
1870,uganda,37.0,1,3,7,True,False,False,False,False,False,False,False,False
1871,uganda,31.0,1,1,5,True,False,False,False,False,False,False,False,False
1872,uganda,33.0,1,3,5,True,True,True,True,True,True,True,True,True
1873,uganda,35.0,1,3,8,True,True,True,False,True,True,True,True,True
1874,uganda,35.0,1,4,4,True,True,True,False,True,False,True,True,False
1875,uganda,25.0,1,3,3,True,False,False,False,False,False,False,False,False
1876,uganda,31.0,1,3,3,True,False,False,False,False,False,False,False,False
1877,uganda,26.0,1,3,3,True,False,False,False,False,False,False,False,False
1878,uganda,25.0,1,3,4,True,False,False,False,False,False,False,False,False
1879,uganda,34.0,1,3,5,True,True,True,False,True,True,True,False,False
1880,uganda,28.0,1,3,2,True,True,True,False,True,True,True,True,True
1881,uganda,23.0,2,3,2,True,False,False,False,False,False,False,False,False
1882,uganda,15.0,2,1,2,True,False,False,False,False,False,False,False,False
1883,uganda,15.0,2,1,2,True,False,False,False,False,False,False,False,False
1884,uganda,15.0,2,1,2,True,False,False,False,False,False,False,False,False
1885,uganda,21.0,2,3,2,True,False,False,False,False,False,False,False,False
1886,uganda,39.0,2,3,3,True,False,False,False,False,False,False,False,False
1887,uganda,42.0,2,3,2,True,False,False,False,False,False,False,False,False
1888,uganda,26.0,2,3,6,True,True,True,False,True,False,True,False,False
1889,uganda,29.0,2,4,5,True,True,True,True,True,True,True,True,True
1890,uganda,42.0,2,3,1,True,False,False,False,False,False,False,False,False
1891,uganda,38.0,2,3,1,True,False,False,False,False,False,False,False,False
1892,uganda,42.0,2,2,1,True,False,False,False,False,False,False,False,False
1893,uganda,42.0,2,3,3,True,False,False,False,False,False,False,False,False
1894,uganda,37.0,2,2,6,True,True,True,False,True,True,True,True,True
1895,uganda,52.0,2,3,2,True,True,True,False,True,True,True,True,True
1896,uganda,74.0,2,3,2,True,True,True,False,True,True,True,False,False
1897,uganda,75.0,2,3,1,False,False,False,False,False,False,False,False,False
1898,uganda,75.0,2,6,1,True,True,True,False,True,True,False,False,False
1899,uganda,19.0,2,1,4,True,False,False,False,False,False,False,False,False
1900,uganda,21.0,2,3,4,True,True,True,False,True,True,True,True,True
1901,uganda,19.0,2,1,5,True,True,True,False,True,True,True,True,True
1902,uganda,18.0,2,1,4,False,False,False,False,False,False,False,False,False
1903,uganda,20.0,2,3,5,True,True,True,True,True,True,True,True,True
1904,uganda,16.0,2,1,3,True,False,False,False,False,False,False,False,False
1905,uganda,25.0,1,7,2,True,True,True,False,True,True,False,True,False
1906,uganda,30.0,1,3,4,True,True,True,False,True,True,True,True,True
1907,uganda,54.0,2,3,3,True,False,False,False,False,False,False,False,False
1908,uganda,46.0,2,3,4,True,True,False,False,False,True,False,False,False
1909,uganda,59.0,2,2,6,True,True,True,True,True,True,True,True,True
1910,uganda,52.0,2,3,1,True,True,True,False,True,True,True,True,True
1911,uganda,76.0,1,3,2,True,False,False,False,False,False,False,False,False
1912,uganda,71.0,1,3,1,False,False,False,False,False,False,False,False,False
1913,uganda,21.0,2,3,2,True,False,False,False,False,False,False,False,False
1914,uganda,22.0,2,5,2,True,True,True,False,True,True,True,True,True
1915,uganda,21.0,2,3,2,True,False,False,False,False,False,False,False,False
1916,uganda,20.0,2,3,2,True,False,False,False,False,False,False,False,False
1917,uganda,20.0,2,3,2,True,True,True,False,True,True,True,False,False
1918,uganda,20.0,2,1,4,True,True,True,False,True,False,False,True,False
1919,uganda,55.0,2,3,1,True,False,False,False,False,False,False,False,False
1920,uganda,55.0,2,6,1,False,False,False,False,False,False,False,False,False
1921,uganda,55.0,2,3,3,True,True,True,False,True,True,True,False,False
1922,uganda,56.0,2,3,1,True,False,False,False,False,False,False,False,False
1923,uganda,45.0,2,4,1,True,False,False,False,False,False,False,False,False
